address,latitude,longitude,source,area,pincode
"128, Sardar Heights, Subhanpura, Vadodara, Gujarat - 390023",22.28016016733509,73.18263739131817,generated_residential,Subhanpura,390023
"212, Ganga Complex, Subhanpura, Vadodara, Gujarat - 390023",22.29790742207005,73.18672566485078,generated_residential,Subhanpura,390023
"195, Subhanpura Cross, Subhanpura, Vadodara, Gujarat - 390023",22.29246231237216,73.17604450237445,generated_residential,Subhanpura,390023
"274, Radha Society, Subhanpura, Vadodara, Gujarat - 390023",22.28951189730447,73.17712964306216,generated_residential,Subhanpura,390023
"148, Sama Lane, Sama, Vadodara, Gujarat - 390008",22.357910386580727,73.2422973157205,generated_residential,Sama,390008
"105, Sama Road, Sama, Vadodara, Gujarat - 390008",22.360939548369647,73.23256096882093,generated_residential,Sama,390008
"163, Radha Complex, Sama, Vadodara, Gujarat - 390008",22.361030356760065,73.22990721602952,generated_residential,Sama,390008
"64, New Society, Sama, Vadodara, Gujarat - 390008",22.363216295054333,73.23568762847746,generated_residential,Sama,390008
"283, New Park, Sama, Vadodara, Gujarat - 390008",22.36269932572734,73.2418394922699,generated_residential,Sama,390008
"119, Radha Park, Sama, Vadodara, Gujarat - 390008",22.345069699139522,73.23548245232385,generated_residential,Sama,390008
"269, Ganga Society, Sama, Vadodara, Gujarat - 390008",22.35734823985445,73.22432100938214,generated_residential,Sama,390008
"70, New Residency, Sama, Vadodara, Gujarat - 390008",22.355147980583904,73.23015197658074,generated_residential,Sama,390008
"35, Sama Lane, Sama, Vadodara, Gujarat - 390008",22.348796546833388,73.23425916731948,generated_residential,Sama,390008
"157, Shree Park, Sama, Vadodara, Gujarat - 390008",22.345019093594765,73.23886059143584,generated_residential,Sama,390008
"250, Ganga Apartment, Sama, Vadodara, Gujarat - 390008",22.345885571124807,73.22499251616911,generated_residential,Sama,390008
"291, Ganga Residency, Sama, Vadodara, Gujarat - 390008",22.357363650511314,73.2371299872516,generated_residential,Sama,390008
"283, Sama Street, Sama, Vadodara, Gujarat - 390008",22.357192829099628,73.23883477026212,generated_residential,Sama,390008
"233, Shree Complex, Sama, Vadodara, Gujarat - 390008",22.35630137480063,73.24184054727021,generated_residential,Sama,390008
"172, Ganga Society, Sama, Vadodara, Gujarat - 390008",22.361411347475325,73.24151238679892,generated_residential,Sama,390008
"127, Shree Garden, Sama, Vadodara, Gujarat - 390008",22.35364659347367,73.22338719178194,generated_residential,Sama,390008
"81, Ganga Heights, Sama, Vadodara, Gujarat - 390008",22.35041451081899,73.23224903192465,generated_residential,Sama,390008
"262, Sardar Complex, Sama, Vadodara, Gujarat - 390008",22.349355940605502,73.22590822362773,generated_residential,Sama,390008
"174, Sardar Residency, Sama, Vadodara, Gujarat - 390008",22.3605998586991,73.2402143084132,generated_residential,Sama,390008
"64, Sama Circle, Sama, Vadodara, Gujarat - 390008",22.358761478955987,73.2324765554647,generated_residential,Sama,390008
"194, Radha Apartment, Sama, Vadodara, Gujarat - 390008",22.354336241986847,73.22811875420348,generated_residential,Sama,390008
"16, Ganga Heights, Sama, Vadodara, Gujarat - 390008",22.345405569852705,73.23772036413564,generated_residential,Sama,390008
"213, Krishna Residency, Sama, Vadodara, Gujarat - 390008",22.36211141536065,73.23636418206415,generated_residential,Sama,390008
"285, Radha Garden, Sama, Vadodara, Gujarat - 390008",22.35849950527332,73.23759227969647,generated_residential,Sama,390008
"225, Shree Apartment, Sama, Vadodara, Gujarat - 390008",22.361925550825536,73.22721974466471,generated_residential,Sama,390008
"173, Radha Residency, Sama, Vadodara, Gujarat - 390008",22.3608842836627,73.23526917395164,generated_residential,Sama,390008
"71, Sama Road, Sama, Vadodara, Gujarat - 390008",22.350256817992825,73.23584248387515,generated_residential,Sama,390008
"243, Sardar Garden, Sama, Vadodara, Gujarat - 390008",22.36452753374071,73.24166303337421,generated_residential,Sama,390008
"9, Sardar Complex, Sama, Vadodara, Gujarat - 390008",22.3623830031401,73.2290899820378,generated_residential,Sama,390008
"131, Sama Circle, Sama, Vadodara, Gujarat - 390008",22.35778863164083,73.2381919716625,generated_residential,Sama,390008
"176, New Heights, Sama, Vadodara, Gujarat - 390008",22.35711008891335,73.23475387416758,generated_residential,Sama,390008
"155, Sardar Heights, Sama, Vadodara, Gujarat - 390008",22.357379604159455,73.23666461419148,generated_residential,Sama,390008
"32, Sama Cross, Sama, Vadodara, Gujarat - 390008",22.347864018247364,73.23303057542982,generated_residential,Sama,390008
"189, Radha Complex, Sama, Vadodara, Gujarat - 390008",22.353650578790973,73.23534367103399,generated_residential,Sama,390008
"208, Sama Circle, Sama, Vadodara, Gujarat - 390008",22.362484832211535,73.2246998496771,generated_residential,Sama,390008
"266, Radha Complex, Sama, Vadodara, Gujarat - 390008",22.356906644555934,73.23667965591358,generated_residential,Sama,390008
"265, Sama Road, Sama, Vadodara, Gujarat - 390008",22.35339530349661,73.22536676311044,generated_residential,Sama,390008
"8, Sama Circle, Sama, Vadodara, Gujarat - 390008",22.356778047648312,73.233029843442,generated_residential,Sama,390008
"263, Ganga Complex, Sama, Vadodara, Gujarat - 390008",22.35372641000621,73.23474502273923,generated_residential,Sama,390008
"59, Sama Road, Sama, Vadodara, Gujarat - 390008",22.347809739257286,73.22376888892767,generated_residential,Sama,390008
"214, Radha Park, Sama, Vadodara, Gujarat - 390008",22.351846589119855,73.22731075196596,generated_residential,Sama,390008
"43, Krishna Society, Sama, Vadodara, Gujarat - 390008",22.350128320108677,73.23595602923166,generated_residential,Sama,390008
"77, New Society, Sama, Vadodara, Gujarat - 390008",22.36080227663918,73.2266832121897,generated_residential,Sama,390008
"233, Sardar Society, Sama, Vadodara, Gujarat - 390008",22.356209698724545,73.23312836983435,generated_residential,Sama,390008
"148, Shree Park, Sama, Vadodara, Gujarat - 390008",22.349115319632848,73.23218287766238,generated_residential,Sama,390008
"18, Sama Road, Sama, Vadodara, Gujarat - 390008",22.356231012156986,73.22687730002072,generated_residential,Sama,390008
"225, Sama Street, Sama, Vadodara, Gujarat - 390008",22.363120289694876,73.22773284164427,generated_residential,Sama,390008
"127, Shree Park, Sama, Vadodara, Gujarat - 390008",22.349873112518157,73.23367980373094,generated_residential,Sama,390008
"184, Radha Apartment, Sama, Vadodara, Gujarat - 390008",22.362329806468722,73.22923583892702,generated_residential,Sama,390008
"192, Sardar Garden, Sama, Vadodara, Gujarat - 390008",22.357225422587256,73.23283287741839,generated_residential,Sama,390008
"293, New Garden, Sama, Vadodara, Gujarat - 390008",22.363438537682967,73.23381459292436,generated_residential,Sama,390008
"239, Shree Complex, Sama, Vadodara, Gujarat - 390008",22.36441062466554,73.23339198152581,generated_residential,Sama,390008
"80, Radha Heights, Sama, Vadodara, Gujarat - 390008",22.34603900293742,73.22905136409331,generated_residential,Sama,390008
"285, New Heights, Sama, Vadodara, Gujarat - 390008",22.352085015253454,73.2269235615612,generated_residential,Sama,390008
"93, Sama Lane, Sama, Vadodara, Gujarat - 390008",22.34874582158826,73.23943720733482,generated_residential,Sama,390008
"15, Krishna Residency, Sama, Vadodara, Gujarat - 390008",22.352030708314082,73.22881117313209,generated_residential,Sama,390008
"132, Sama Lane, Sama, Vadodara, Gujarat - 390008",22.3588448835401,73.23684512037212,generated_residential,Sama,390008
"210, Sama Circle, Sama, Vadodara, Gujarat - 390008",22.350810512144943,73.22703881841541,generated_residential,Sama,390008
"167, Sama Circle, Sama, Vadodara, Gujarat - 390008",22.345692730920156,73.23396503266048,generated_residential,Sama,390008
"118, Ganga Society, Sama, Vadodara, Gujarat - 390008",22.360015944666998,73.23294046656804,generated_residential,Sama,390008
"265, Radha Apartment, Sama, Vadodara, Gujarat - 390008",22.35102073886507,73.22590822992991,generated_residential,Sama,390008
"108, Ganga Park, Sama, Vadodara, Gujarat - 390008",22.358368652825305,73.23391987790875,generated_residential,Sama,390008
"187, Sama Lane, Sama, Vadodara, Gujarat - 390008",22.348845517883685,73.23101487590122,generated_residential,Sama,390008
"269, Sama Circle, Sama, Vadodara, Gujarat - 390008",22.364687715360684,73.2389737909206,generated_residential,Sama,390008
"32, Sama Street, Sama, Vadodara, Gujarat - 390008",22.3600498298548,73.22700696935333,generated_residential,Sama,390008
"247, Sama Street, Sama, Vadodara, Gujarat - 390008",22.35604952620649,73.23195079581325,generated_residential,Sama,390008
"168, Krishna Apartment, Sama, Vadodara, Gujarat - 390008",22.35063118126024,73.2374559254382,generated_residential,Sama,390008
"103, Radha Complex, Sama, Vadodara, Gujarat - 390008",22.35886991562293,73.22951005935718,generated_residential,Sama,390008
"163, Shree Park, Sama, Vadodara, Gujarat - 390008",22.34917058771375,73.2387993791746,generated_residential,Sama,390008
"158, Sardar Society, Sama, Vadodara, Gujarat - 390008",22.353877331501277,73.24152893392426,generated_residential,Sama,390008
"186, Krishna Apartment, Sama, Vadodara, Gujarat - 390008",22.35540407136437,73.22819449269333,generated_residential,Sama,390008
"87, Radha Complex, Sama, Vadodara, Gujarat - 390008",22.345230381683205,73.22712581456116,generated_residential,Sama,390008
"300, Shree Garden, Sama, Vadodara, Gujarat - 390008",22.34983329180492,73.23458349293007,generated_residential,Sama,390008
"135, New Garden, Sama, Vadodara, Gujarat - 390008",22.356420343856346,73.22545106915844,generated_residential,Sama,390008
"254, Radha Complex, Sama, Vadodara, Gujarat - 390008",22.346841259504515,73.23712629614519,generated_residential,Sama,390008
"64, Krishna Garden, Sama, Vadodara, Gujarat - 390008",22.35522785647756,73.23675415211545,generated_residential,Sama,390008
"293, Sardar Society, Sama, Vadodara, Gujarat - 390008",22.361265556862794,73.23659956592445,generated_residential,Sama,390008
"104, Sama Street, Sama, Vadodara, Gujarat - 390008",22.36258560796119,73.22742801222759,generated_residential,Sama,390008
"225, Shree Heights, Sama, Vadodara, Gujarat - 390008",22.356190106331002,73.22504399514482,generated_residential,Sama,390008
